Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,15490.515625,16318.181640625,16318.181640625,16045.4541015625,16045.4541015625,936540.0,PVP.VN,,,,,
2024-07-17,15231.62109375,16045.4541015625,16636.36328125,15909.0908203125,16636.36328125,1470480.0,PVP.VN,,,-1.6713108425238432,,
2024-07-18,15317.919921875,16136.36328125,16136.36328125,15909.0908203125,16136.36328125,660770.0,PVP.VN,,,0.5665728069275788,,
2024-07-19,15533.666015625,16363.63671875,16772.7265625,16227.2724609375,16363.63671875,2176240.0,PVP.VN,,,1.408455136629727,,
2024-07-22,15533.666015625,16363.63671875,16500.0,16136.36328125,16363.63671875,1483680.0,PVP.VN,,,0.0,,
2024-07-23,14972.7275390625,15772.7275390625,16590.908203125,15227.2724609375,16454.544921875,2631090.0,PVP.VN,,,-3.611111575279702,,
2024-07-24,14972.7275390625,15772.7275390625,16000.0,15590.9091796875,15772.7275390625,920040.0,PVP.VN,,,0.0,,
2024-07-25,15100.0,15100.0,15200.0,14900.0,15200.0,607200.0,PVP.VN,,,-4.265131299557623,,
2024-07-26,15400.0,15400.0,15550.0,15100.0,15200.0,750900.0,PVP.VN,,,1.9867549668874274,,
2024-07-29,15450.0,15450.0,15600.0,15400.0,15450.0,330000.0,PVP.VN,15872.27275390625,,0.32467532467532756,,
2024-07-30,16500.0,16500.0,16500.0,15450.0,15450.0,4750100.0,PVP.VN,15890.45458984375,,6.796116504854366,,
2024-07-31,16400.0,16400.0,16700.0,16350.0,16700.0,1342200.0,PVP.VN,15925.9091796875,,-0.60606060606061,,
2024-08-01,15300.0,15300.0,16650.0,15300.0,16300.0,3231400.0,PVP.VN,15842.2728515625,,-6.707317073170726,,
2024-08-02,15200.0,15200.0,15350.0,14700.0,14700.0,1214800.0,PVP.VN,15725.9091796875,,-0.6535947712418277,,
2024-08-05,14150.0,14150.0,15050.0,14150.0,14500.0,1865100.0,PVP.VN,15504.5455078125,,-6.907894736842102,,
2024-08-06,15000.0,15000.0,15000.0,14200.0,14900.0,1126400.0,PVP.VN,15427.27275390625,,6.0070671378091856,,
