Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,23809.5234375,23809.5234375,24523.80859375,23809.5234375,24190.4765625,732058.0,ELC.VN,,,,,
2024-07-17,22142.857421875,22142.857421875,23952.380859375,22142.857421875,23857.142578125,2030488.0,ELC.VN,,,-6.999997374999955,,
2024-07-18,22952.380859375,22952.380859375,22952.380859375,21571.427734375,22285.71484375,2532388.0,ELC.VN,,,3.6559122523196486,,
2024-07-19,22380.953125,22380.953125,22952.380859375,22380.953125,22809.5234375,739093.0,ELC.VN,,,-2.489622919190959,,
2024-07-22,22000.0,22000.0,22380.953125,21476.19140625,22380.953125,977653.0,ELC.VN,,,-1.7021309274557583,,
2024-07-23,21523.80859375,21523.80859375,22333.333984375,21428.572265625,22333.333984375,949723.0,ELC.VN,,,-2.164506392045451,,
2024-07-24,22380.953125,22380.953125,22476.19140625,21333.333984375,21380.953125,1252543.0,ELC.VN,,,3.982308834965642,,
2024-07-25,22476.19140625,22476.19140625,22476.19140625,22000.0,22333.333984375,460003.0,ELC.VN,,,0.42553273186394236,,
2024-07-26,22428.572265625,22428.572265625,22571.427734375,22285.71484375,22476.19140625,439318.0,ELC.VN,,,-0.21186481181041383,,
2024-07-29,23142.857421875,23142.857421875,23190.4765625,22380.953125,22761.904296875,664333.0,ELC.VN,22523.809765625,,3.1847107688827148,,
2024-07-30,22952.380859375,22952.380859375,23238.095703125,22571.427734375,23190.4765625,663808.0,ELC.VN,22438.0955078125,,-0.8230468650770817,,
2024-07-31,22904.76171875,22904.76171875,23000.0,22380.953125,22857.142578125,674833.0,ELC.VN,22514.2859375,,-0.20746928572139556,,
2024-08-01,21428.572265625,21428.572265625,22904.76171875,21333.333984375,22761.904296875,1004218.0,ELC.VN,22361.905078125,,-6.444902030640121,,
2024-08-02,22285.71484375,22285.71484375,22333.333984375,21095.23828125,21142.857421875,660448.0,ELC.VN,22352.38125,,3.999998541666727,,
2024-08-05,20809.5234375,20809.5234375,22285.71484375,20761.904296875,22000.0,1244773.0,ELC.VN,22233.33359375,,-6.62393563141187,,
2024-08-06,21333.333984375,21333.333984375,21333.333984375,20380.953125,20857.142578125,724183.0,ELC.VN,22214.2861328125,,2.5171674327296722,,
