Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,4550.0,4550.0,4640.0,4500.0,4510.0,887400.0,FIT.VN,,,,,
2024-07-17,4450.0,4450.0,4600.0,4450.0,4600.0,726800.0,FIT.VN,,,-2.197802197802201,,
2024-07-18,4560.0,4560.0,4560.0,4460.0,4510.0,801800.0,FIT.VN,,,2.4719101123595433,,
2024-07-19,4500.0,4500.0,4560.0,4470.0,4560.0,343700.0,FIT.VN,,,-1.3157894736842146,,
2024-07-22,4410.0,4410.0,4500.0,4370.0,4500.0,772900.0,FIT.VN,,,-2.0000000000000018,,
2024-07-23,4380.0,4380.0,4430.0,4350.0,4380.0,488500.0,FIT.VN,,,-0.6802721088435382,,
2024-07-24,4420.0,4420.0,4420.0,4300.0,4300.0,471500.0,FIT.VN,,,0.9132420091324311,,
2024-07-25,4320.0,4320.0,4390.0,4280.0,4380.0,632800.0,FIT.VN,,,-2.26244343891403,,
2024-07-26,4360.0,4360.0,4370.0,4330.0,4360.0,243100.0,FIT.VN,,,0.92592592592593,,
2024-07-29,4300.0,4300.0,4370.0,4260.0,4360.0,497700.0,FIT.VN,4425.0,,-1.3761467889908285,,
2024-07-30,4330.0,4330.0,4350.0,4300.0,4350.0,391600.0,FIT.VN,4403.0,,0.6976744186046435,,
2024-07-31,4390.0,4390.0,4530.0,4380.0,4380.0,629400.0,FIT.VN,4397.0,,1.385681293302543,,
2024-08-01,4280.0,4280.0,4450.0,4260.0,4390.0,510700.0,FIT.VN,4369.0,,-2.505694760820043,,
2024-08-02,4280.0,4280.0,4280.0,4240.0,4280.0,513100.0,FIT.VN,4347.0,,0.0,,
2024-08-05,4140.0,4140.0,4280.0,4050.0,4240.0,1079200.0,FIT.VN,4320.0,,-3.2710280373831724,,
2024-08-06,4160.0,4160.0,4200.0,4100.0,4140.0,562900.0,FIT.VN,4298.0,,0.48309178743961567,,
2024-08-07,4210.0,4210.0,4270.0,4180.0,4270.0,189200.0,FIT.VN,4277.0,,1.2019230769230838,,
2024-08-08,4220.0,4220.0,4230.0,4160.0,4200.0,239600.0,FIT.VN,4267.0,,0.23752969121140222,,
2024-08-09,4250.0,4250.0,4250.0,4180.0,4230.0,522200.0,FIT.VN,4256.0,,0.7109004739336511,,
2024-08-12,4240.0,4240.0,4250.0,4190.0,4210.0,284100.0,FIT.VN,4250.0,,-0.23529411764705577,4491.475726141965,4008.524273858035
2024-08-13,4190.0,4190.0,4240.0,4190.0,4240.0,207100.0,FIT.VN,4236.0,,-1.1792452830188704,4464.078933704978,4007.921066295022
