Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,48508.88671875,49800.0,50000.0,49000.0,49000.0,56900.0,TDM.VN,,,,,
2024-07-17,47729.62890625,49000.0,49000.0,49000.0,49000.0,1300.0,TDM.VN,,,-1.6064257028112428,,
2024-07-18,47729.62890625,49000.0,49000.0,48900.0,49000.0,4000.0,TDM.VN,,,0.0,,
2024-07-19,47145.18359375,48400.0,48400.0,48400.0,48400.0,1600.0,TDM.VN,,,-1.224489795918371,,
2024-07-22,47145.18359375,48400.0,48900.0,48300.0,48400.0,1200.0,TDM.VN,,,0.0,,
2024-07-23,48703.703125,50000.0,50000.0,49800.0,50000.0,4415300.0,TDM.VN,,,3.305785123966931,,
2024-07-24,48703.703125,50000.0,50000.0,49900.0,50000.0,1028000.0,TDM.VN,,,0.0,,
2024-07-26,47534.8125,48800.0,50000.0,48500.0,49300.0,600.0,TDM.VN,,,-2.400000000000002,,
2024-07-29,47486.109375,48750.0,48800.0,48500.0,48800.0,500400.0,TDM.VN,,,-0.10245901639344135,,
2024-07-30,47729.62890625,49000.0,49000.0,49000.0,49000.0,9000.0,TDM.VN,49115.0,,0.512820512820511,,
2024-07-31,47242.59375,48500.0,48600.0,48500.0,48600.0,1000.0,TDM.VN,48985.0,,-1.0204081632653073,,
2024-08-01,47340.0,48600.0,48650.0,48600.0,48650.0,4500.0,TDM.VN,48945.0,,0.20618556701030855,,
2024-08-02,48703.703125,50000.0,50000.0,48750.0,48750.0,661700.0,TDM.VN,49045.0,,2.8806584362139898,,
2024-08-05,48703.703125,50000.0,50000.0,49300.0,49300.0,800.0,TDM.VN,49205.0,,0.0,,
2024-08-06,48703.703125,50000.0,50000.0,49300.0,50000.0,15900.0,TDM.VN,49365.0,,0.0,,
2024-08-07,48703.703125,50000.0,50500.0,50000.0,50500.0,203700.0,TDM.VN,49365.0,,0.0,,
2024-08-08,48703.703125,50000.0,50800.0,50000.0,50800.0,1200.0,TDM.VN,49365.0,,0.0,,
2024-08-09,48703.703125,50000.0,50100.0,49200.0,50100.0,17400.0,TDM.VN,49485.0,,0.0,,
2024-08-12,48703.703125,50000.0,50300.0,50000.0,50300.0,400.0,TDM.VN,49610.0,,0.0,,
2024-08-13,48655.0,49950.0,50200.0,49000.0,50000.0,6000.0,TDM.VN,49705.0,,-0.10000000000000009,51035.848561909595,48374.151438090405
2024-08-14,47973.1484375,49250.0,49500.0,49000.0,49000.0,1600.0,TDM.VN,49780.0,,-1.4014014014014031,51099.59922145443,48460.40077854557
2024-08-15,47973.1484375,49250.0,49250.0,49100.0,49100.0,1200.0,TDM.VN,49845.0,,0.0,51154.0374125167,48535.9625874833
2024-08-16,47729.62890625,49000.0,49250.0,48900.0,49250.0,1700.0,TDM.VN,49745.0,,-0.5076142131979711,51054.0374125167,48435.9625874833
2024-08-19,47729.62890625,49000.0,49000.0,48800.0,49000.0,29000.0,TDM.VN,49645.0,,0.0,50883.63252271034,48406.36747728966
2024-08-20,47680.92578125,48950.0,49150.0,48750.0,48750.0,1500.0,TDM.VN,49540.0,,-0.10204081632653184,50705.0502586855,48374.9497413145
2024-08-21,48557.59375,49850.0,52300.0,48700.0,48800.0,12900.0,TDM.VN,49525.0,,1.8386108273748647,50677.069076876345,48372.930923123655
2024-08-22,48557.59375,49850.0,49850.0,48900.0,48900.0,200.0,TDM.VN,49510.0,,0.0,50648.73198177436,48371.26801822564
2024-08-23,47729.62890625,49000.0,49850.0,49000.0,49850.0,1500.0,TDM.VN,49410.0,,-1.7051153460381108,50528.4928769507,48291.5071230493
2024-08-26,47973.1484375,49250.0,49900.0,48600.0,49900.0,12800.0,TDM.VN,49335.0,,0.5102040816326481,50409.32965635614,48260.67034364386
2024-08-28,47729.62890625,49000.0,49000.0,49000.0,49000.0,1400.0,TDM.VN,49240.0,,-0.5076142131979711,50314.32965635614,48165.67034364386
2024-08-29,47729.62890625,49000.0,49450.0,49000.0,49400.0,6400.0,TDM.VN,49215.0,,0.0,50214.72364602476,48215.27635397524
2024-08-30,49677.77734375,51000.0,51000.0,49000.0,49000.0,10900.0,TDM.VN,49390.0,,4.081632653061229,50505.57160236355,48274.42839763645
2024-09-04,49385.5546875,50700.0,51000.0,49000.0,51000.0,1400.0,TDM.VN,49560.0,,-0.588235294117645,50766.33197839784,48353.66802160216
2024-09-05,48314.07421875,49600.0,49600.0,49600.0,49600.0,20400.0,TDM.VN,49620.0,,-2.1696252465483234,50815.286796679255,48424.713203320745
2024-09-06,47924.4453125,49200.0,49600.0,49200.0,49200.0,1800.0,TDM.VN,49645.0,,-0.8064516129032251,50842.046804695434,48447.953195304566
2024-09-09,47924.4453125,49200.0,49200.0,49200.0,49200.0,100.0,TDM.VN,49580.0,,0.0,50773.171360172884,48386.828639827116
2024-09-10,47193.88671875,48450.0,49200.0,48000.0,49200.0,113000.0,TDM.VN,49440.0,,-1.5243902439024404,50709.68707292698,48170.31292707302
2024-09-11,47729.62890625,49000.0,49000.0,48100.0,48100.0,53400.0,TDM.VN,49440.0,,1.1351909184726505,50701.36934780378,48178.63065219622
2024-09-13,47924.4453125,49200.0,49200.0,49200.0,49200.0,1300.0,TDM.VN,49435.0,,0.40816326530612734,50670.05806383854,48199.94193616146
2024-09-16,47924.4453125,49200.0,49200.0,49200.0,49200.0,400.0,TDM.VN,49455.0,,0.0,50663.07589514113,48246.92410485887
2024-09-17,47729.62890625,49000.0,49500.0,49000.0,49500.0,25400.0,TDM.VN,49455.0,,-0.40650406504064707,50672.46068779069,48237.53931220931
2024-09-18,47729.62890625,49000.0,49000.0,49000.0,49000.0,400.0,TDM.VN,49255.0,,0.0,50481.23729136609,48028.76270863391
2024-09-19,47145.18359375,48400.0,49000.0,48300.0,49000.0,4000.0,TDM.VN,49025.0,,-1.224489795918371,50312.296228125975,47737.703771874025
2024-09-20,47729.62890625,49000.0,49000.0,49000.0,49000.0,2900.0,TDM.VN,48965.0,,1.2396694214876103,50252.296228125975,47677.703771874025
2024-09-23,47437.40625,48700.0,49000.0,48700.0,49000.0,4300.0,TDM.VN,48915.0,,-0.6122448979591799,50221.018457192054,47608.981542807946
2024-09-24,47729.62890625,49000.0,49000.0,48700.0,48700.0,400.0,TDM.VN,48895.0,,0.6160164271047153,50178.0371041113,47611.9628958887
2024-09-25,48119.2578125,49400.0,49450.0,49000.0,49000.0,5000.0,TDM.VN,48990.0,,0.8163265306122547,50243.24841071009,47736.75158928991
2024-09-26,47340.0,48600.0,48800.0,48500.0,48700.0,12600.0,TDM.VN,48950.0,,-1.619433198380571,50230.172685719845,47669.827314280155
2024-09-27,47924.4453125,49200.0,49700.0,48650.0,48650.0,1800.0,TDM.VN,48950.0,,1.2345679012345734,50229.915704461164,47670.084295538836
2024-09-30,48703.703125,50000.0,50000.0,48450.0,48500.0,21600.0,TDM.VN,49030.0,49309.0,1.6260162601626105,50355.56839844173,47704.43160155827
2024-10-01,47729.62890625,49000.0,49000.0,48600.0,48600.0,2400.0,TDM.VN,49030.0,49293.0,-2.0000000000000018,50355.56839844173,47704.43160155827
2024-10-02,47778.33203125,49050.0,49050.0,49000.0,49000.0,2600.0,TDM.VN,49035.0,49294.0,0.10204081632652073,50071.644384033105,47998.355615966895
2024-10-03,48216.66796875,49500.0,52000.0,49500.0,49500.0,5200.0,TDM.VN,49145.0,49304.0,0.917431192660545,49904.57051576602,48385.42948423398
