Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,15851.7724609375,16900.0,16950.0,16850.0,16850.0,23000.0,TVT.VN,,,,,
2024-07-17,15851.7724609375,16900.0,16950.0,16000.0,16950.0,20200.0,TVT.VN,,,0.0,,
2024-07-18,15382.78515625,16400.0,16400.0,16400.0,16400.0,100.0,TVT.VN,,,-2.9585798816568087,,
2024-07-19,15523.4814453125,16550.0,16550.0,16400.0,16500.0,10100.0,TVT.VN,,,0.9146341463414531,,
2024-07-23,15195.1904296875,16200.0,16550.0,16100.0,16550.0,2300.0,TVT.VN,,,-2.114803625377648,,
2024-07-24,15476.5830078125,16500.0,16500.0,16000.0,16000.0,1100.0,TVT.VN,,,1.85185185185186,,
2024-07-25,15476.5830078125,16500.0,16500.0,16500.0,16500.0,1000.0,TVT.VN,,,0.0,,
2024-07-26,15382.78515625,16400.0,16400.0,16300.0,16400.0,11500.0,TVT.VN,,,-0.60606060606061,,
2024-07-29,15757.9755859375,16800.0,16800.0,16450.0,16450.0,6000.0,TVT.VN,,,2.4390243902439046,,
2024-07-30,15242.0888671875,16250.0,16400.0,16250.0,16350.0,9500.0,TVT.VN,16540.0,,-3.2738095238095233,,
2024-07-31,15288.9873046875,16300.0,16500.0,16250.0,16500.0,1400.0,TVT.VN,16480.0,,0.3076923076922977,,
2024-08-01,15195.1904296875,16200.0,16200.0,16200.0,16200.0,1300.0,TVT.VN,16410.0,,-0.6134969325153339,,
2024-08-02,15382.78515625,16400.0,16400.0,15700.0,16100.0,1100.0,TVT.VN,16410.0,,1.2345679012345734,,
2024-08-05,14351.0126953125,15300.0,15800.0,15300.0,15800.0,13800.0,TVT.VN,16285.0,,-6.707317073170726,,
2024-08-06,15288.9873046875,16300.0,16300.0,15400.0,15400.0,4700.0,TVT.VN,16295.0,,6.5359477124183,,
2024-08-07,15195.1904296875,16200.0,16300.0,15700.0,16300.0,1900.0,TVT.VN,16265.0,,-0.6134969325153339,,
2024-08-08,15195.1904296875,16200.0,16550.0,16200.0,16200.0,5500.0,TVT.VN,16235.0,,0.0,,
2024-08-09,15195.1904296875,16200.0,16200.0,15600.0,16200.0,600.0,TVT.VN,16215.0,,0.0,,
2024-08-12,15335.88671875,16350.0,16350.0,16100.0,16200.0,9600.0,TVT.VN,16170.0,,0.92592592592593,,
2024-08-13,15335.88671875,16350.0,16350.0,16350.0,16350.0,400.0,TVT.VN,16180.0,,0.0,16849.328021227262,15510.67197877274
2024-08-14,15007.595703125,16000.0,16000.0,15550.0,15550.0,200.0,TVT.VN,16150.0,,-2.1406727828746197,16786.68549618523,15513.31450381477
2024-08-15,15288.9873046875,16300.0,16300.0,16300.0,16300.0,25000.0,TVT.VN,16160.0,,1.8750000000000044,16734.08966840418,15585.91033159582
2024-08-16,15288.9873046875,16300.0,16300.0,15750.0,15750.0,5100.0,TVT.VN,16150.0,,0.0,16721.6089940731,15578.391005926898
2024-08-19,15288.9873046875,16300.0,16300.0,15500.0,16000.0,27300.0,TVT.VN,16250.0,,0.0,16807.50855551613,15692.491444483869
2024-08-20,15288.9873046875,16300.0,16300.0,16000.0,16300.0,10400.0,TVT.VN,16250.0,,0.0,16806.752803504864,15693.247196495136
2024-08-21,15242.0888671875,16250.0,16300.0,15650.0,16300.0,10900.0,TVT.VN,16255.0,,-0.30674846625766694,16801.375617857782,15708.624382142218
2024-08-22,15148.2919921875,16150.0,16250.0,16050.0,16250.0,3500.0,TVT.VN,16250.0,,-0.6153846153846176,16786.33748212934,15713.66251787066
2024-08-23,15242.0888671875,16250.0,16350.0,16150.0,16350.0,1000.0,TVT.VN,16255.0,,0.6191950464396356,16786.234906906342,15723.76509309366
2024-08-26,15054.494140625,16050.0,16100.0,15600.0,16100.0,1400.0,TVT.VN,16225.0,,-1.2307692307692353,16690.069321375006,15759.930678624994
2024-08-28,15242.0888671875,16250.0,16250.0,15850.0,15850.0,3400.0,TVT.VN,16215.0,,1.2461059190031154,16680.069321375006,15749.930678624994
2024-08-29,15101.392578125,16100.0,16100.0,16100.0,16100.0,400.0,TVT.VN,16225.0,,-0.9230769230769265,16689.389809036373,15760.610190963625
2024-08-30,15148.2919921875,16150.0,16200.0,15850.0,16200.0,900.0,TVT.VN,16210.0,,0.31055900621117516,16674.644742617522,15745.355257382478
2024-09-04,15148.2919921875,16150.0,16150.0,15950.0,15950.0,600.0,TVT.VN,16195.0,,0.0,16648.61124092634,15741.38875907366
2024-09-05,15148.2919921875,16150.0,16150.0,16000.0,16000.0,600.0,TVT.VN,16180.0,,0.0,16374.935886896175,15985.064113103825
2024-09-06,15007.595703125,16000.0,16100.0,16000.0,16100.0,400.0,TVT.VN,16150.0,,-0.9287925696594423,16362.751399277971,15937.248600722029
2024-09-09,15101.392578125,16100.0,16100.0,16100.0,16100.0,200.0,TVT.VN,16135.0,,0.6250000000000089,16352.400915119359,15917.599084880641
2024-09-10,14632.4052734375,15600.0,15700.0,15600.0,15700.0,600.0,TVT.VN,16080.0,,-3.105590062111796,16423.51128074635,15736.48871925365
2024-09-11,15007.595703125,16000.0,16000.0,15600.0,16000.0,4700.0,TVT.VN,16055.0,,2.564102564102555,16405.788585303093,15704.211414696907
2024-09-12,15007.595703125,16000.0,16000.0,15350.0,15350.0,1700.0,TVT.VN,16050.0,,0.0,16394.696662985996,15705.303337014004
2024-09-13,15101.392578125,16100.0,16100.0,16000.0,16000.0,500.0,TVT.VN,16035.0,,0.6250000000000089,16365.071762532103,15704.928237467897
2024-09-16,15101.392578125,16100.0,16100.0,16050.0,16100.0,800.0,TVT.VN,16035.0,,0.0,16360.091080354894,15709.908919645106
2024-09-17,15101.392578125,16100.0,16100.0,15600.0,16050.0,1200.0,TVT.VN,16030.0,,0.0,16345.22757026096,15714.77242973904
2024-09-18,15007.595703125,16000.0,16050.0,15600.0,16000.0,9200.0,TVT.VN,16015.0,,-0.6211180124223614,16322.622461708123,15707.377538291877
2024-09-19,15007.595703125,16000.0,16000.0,15900.0,15900.0,800.0,TVT.VN,16000.0,,0.0,16296.64793948382,15703.35206051618
2024-09-20,14960.6962890625,15950.0,15950.0,15650.0,15650.0,3200.0,TVT.VN,15995.0,,-0.31250000000000444,16280.57421378504,15709.42578621496
2024-09-23,14913.7978515625,15900.0,16000.0,15900.0,16000.0,200.0,TVT.VN,15975.0,,-0.31347962382445305,16257.65657049165,15692.34342950835
2024-09-24,15148.2919921875,16150.0,16900.0,15800.0,16900.0,1500.0,TVT.VN,16030.0,,1.572327044025168,16312.65657049165,15747.34342950835
2024-09-25,15007.595703125,16000.0,16100.0,16000.0,16100.0,1100.0,TVT.VN,16030.0,,-0.9287925696594423,16298.082862288187,15761.917137711813
2024-09-26,14773.1015625,15750.0,15900.0,15600.0,15600.0,7700.0,TVT.VN,16005.0,,-1.5625,16303.196332357684,15706.803667642316
2024-09-27,15148.2919921875,16150.0,16300.0,15650.0,16300.0,1400.0,TVT.VN,16010.0,16196.0,2.5396825396825307,16295.574213785038,15724.425786214962
2024-09-30,15148.2919921875,16150.0,16150.0,15800.0,16000.0,7100.0,TVT.VN,16015.0,16181.0,0.0,16304.28223334023,15725.71776665977
2024-10-01,15195.1904296875,16200.0,16200.0,16100.0,16150.0,7800.0,TVT.VN,16025.0,16167.0,0.3095975232198178,16319.645192517508,15730.354807482492
2024-10-02,15101.392578125,16100.0,16100.0,16100.0,16100.0,5200.0,TVT.VN,16035.0,16161.0,-0.6172839506172867,16326.095932821567,15743.904067178433
2024-10-03,15195.1904296875,16200.0,16200.0,15900.0,16000.0,4600.0,TVT.VN,16055.0,16154.0,0.6211180124223503,16351.426080250418,15758.573919749582
2024-10-07,15007.595703125,16000.0,16150.0,16000.0,16150.0,500.0,TVT.VN,16060.0,16150.0,-1.2345679012345734,16356.426080250418,15763.573919749582
2024-10-09,15054.494140625,16050.0,16100.0,15900.0,16100.0,5700.0,TVT.VN,16075.0,16141.0,0.31250000000000444,16369.689845877243,15780.310154122757
2024-10-10,15054.494140625,16050.0,16100.0,16050.0,16100.0,3500.0,TVT.VN,16065.0,16132.0,0.0,16281.369566884254,15848.630433115746
2024-10-11,15101.392578125,16100.0,16100.0,16050.0,16050.0,3300.0,TVT.VN,16075.0,16126.0,0.31152647975076775,16291.369566884256,15858.630433115744
2024-10-14,15101.392578125,16100.0,16100.0,16100.0,16100.0,2000.0,TVT.VN,16110.0,16112.0,0.0,16325.882521659098,15894.117478340902
2024-10-16,15101.392578125,16100.0,16100.0,15700.0,15700.0,4300.0,TVT.VN,16105.0,16109.0,0.0,16320.882521659098,15889.117478340902
2024-10-17,15007.595703125,16000.0,16000.0,15900.0,15900.0,1400.0,TVT.VN,16090.0,16103.0,-0.6211180124223614,16306.369566884256,15873.630433115744
2024-10-18,15288.9873046875,16300.0,16300.0,16000.0,16000.0,4600.0,TVT.VN,16100.0,16105.0,1.8750000000000044,16342.519668220291,15857.480331779709
2024-10-21,15242.0888671875,16250.0,16250.0,16000.0,16000.0,600.0,TVT.VN,16115.0,16102.0,-0.30674846625766694,16369.43435716361,15860.56564283639
2024-10-22,15148.2919921875,16150.0,16150.0,15600.0,15600.0,600.0,TVT.VN,16110.0,16119.0,-0.6153846153846176,16363.968501983998,15856.031498016002
2024-10-23,14866.8994140625,15850.0,16150.0,15850.0,16150.0,1300.0,TVT.VN,16095.0,16110.0,-1.8575851393188847,16363.475226731289,15826.524773268711
2024-10-24,15007.595703125,16000.0,16050.0,16000.0,16050.0,5100.0,TVT.VN,16090.0,16106.0,0.9463722397476282,16348.079954971112,15831.920045028888
2024-10-25,15007.595703125,16000.0,16000.0,15800.0,16000.0,1660050.0,TVT.VN,16085.0,16102.0,0.0,16343.53840191189,15826.46159808811
2024-10-28,14913.7978515625,15900.0,15900.0,15900.0,15900.0,1000.0,TVT.VN,16065.0,16096.0,-0.6249999999999978,16333.328157299968,15796.671842700032
2024-10-31,15101.392578125,16100.0,16100.0,15900.0,16000.0,5600.0,TVT.VN,16065.0,16091.0,1.2578616352201255,16287.13082915965,15842.86917084035
2024-11-01,15054.494140625,16050.0,16400.0,15850.0,16400.0,3200.0,TVT.VN,16060.0,16085.0,-0.31055900621117516,16280.704613263488,15839.295386736512
2024-11-04,15054.494140625,16050.0,16200.0,15650.0,16200.0,4800.0,TVT.VN,16065.0,16086.0,0.0,16283.788530441218,15846.211469558782
2024-11-06,15007.595703125,16000.0,16000.0,15650.0,15900.0,6500.0,TVT.VN,16035.0,16080.0,-0.31152647975077885,16248.430624744771,15821.569375255229
2024-11-07,14960.6962890625,15950.0,15950.0,15400.0,15400.0,2300.0,TVT.VN,16005.0,16073.0,-0.31250000000000444,16224.089023002058,15785.910976997942
2024-11-08,14913.7978515625,15900.0,15900.0,15800.0,15900.0,1300.0,TVT.VN,15980.0,16065.0,-0.31347962382445305,16199.808529119504,15760.191470880496
2024-11-11,14913.7978515625,15900.0,15900.0,15900.0,15900.0,1000.0,TVT.VN,15985.0,16057.0,0.0,16213.496228230983,15756.503771769017
2024-11-12,14913.7978515625,15900.0,16000.0,15700.0,16000.0,2300.0,TVT.VN,15975.0,16050.0,0.0,16211.809939336204,15738.190060663796
2024-11-13,14913.7978515625,15900.0,15900.0,15600.0,15600.0,4300.0,TVT.VN,15965.0,16045.0,0.0,16208.87227027795,15721.12772972205
2024-11-14,14913.7978515625,15900.0,15900.0,15400.0,15400.0,400.0,TVT.VN,15965.0,16038.0,0.0,16212.301222675582,15717.698777324418
2024-11-15,14726.203125,15700.0,15700.0,15550.0,15550.0,4800.0,TVT.VN,15925.0,16031.0,-1.2578616352201255,16205.788363831467,15644.211636168533
2024-11-18,14773.1015625,15750.0,15900.0,15700.0,15700.0,10000.0,TVT.VN,15895.0,16021.0,0.31847133757962887,16191.426080250416,15598.573919749584
