Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,144454.921875,150200.0,151400.0,148100.0,150000.0,10100.0,RAL.VN,,,,,
2024-07-17,143300.8125,149000.0,150200.0,147000.0,150100.0,10100.0,RAL.VN,,,-0.7989347536617841,,
2024-07-18,141377.3125,147000.0,149000.0,146000.0,149000.0,26400.0,RAL.VN,,,-1.342281879194629,,
2024-07-19,140704.09375,146300.0,148800.0,146300.0,147000.0,2800.0,RAL.VN,,,-0.4761904761904745,,
2024-07-22,145897.546875,151700.0,152100.0,148500.0,148500.0,31700.0,RAL.VN,,,3.691045796308945,,
2024-07-23,145031.96875,150800.0,151500.0,149600.0,150100.0,39500.0,RAL.VN,,,-0.5932762030323002,,
2024-07-24,145705.203125,151500.0,152000.0,148500.0,150000.0,28400.0,RAL.VN,,,0.46419098143235527,,
2024-07-25,145705.203125,151500.0,151700.0,149800.0,151000.0,14400.0,RAL.VN,,,0.0,,
2024-07-26,145705.203125,151500.0,151500.0,148000.0,151500.0,13900.0,RAL.VN,,,0.0,,
2024-07-29,144743.4375,150500.0,152000.0,148500.0,152000.0,13100.0,RAL.VN,150000.0,,-0.660066006600657,,
2024-07-30,143012.296875,148700.0,150000.0,148000.0,149000.0,37600.0,RAL.VN,149850.0,,-1.196013289036546,,
2024-07-31,140992.625,146600.0,149700.0,146600.0,149300.0,34400.0,RAL.VN,149610.0,,-1.412239408204441,,
2024-08-01,140800.265625,146400.0,148000.0,145100.0,147200.0,19200.0,RAL.VN,149550.0,,-0.13642564802183177,,
2024-08-02,141281.140625,146900.0,149800.0,141000.0,149800.0,18600.0,RAL.VN,149610.0,,0.3415300546448119,,
2024-08-05,140127.03125,145700.0,146900.0,143500.0,146900.0,19800.0,RAL.VN,149010.0,,-0.8168822328114334,,
2024-08-06,140319.390625,145900.0,146000.0,142600.0,142600.0,48900.0,RAL.VN,148520.0,,0.13726835964309458,,
2024-08-07,140992.625,146600.0,146800.0,144000.0,145900.0,23900.0,RAL.VN,148030.0,,0.47978067169294203,,
2024-08-08,139261.46875,144800.0,146600.0,144800.0,146600.0,11200.0,RAL.VN,147360.0,,-1.2278308321964526,,
2024-08-09,140415.578125,146000.0,146400.0,144000.0,145000.0,8900.0,RAL.VN,146810.0,,0.8287292817679592,,
2024-08-12,142435.25,148100.0,149000.0,146500.0,146500.0,11200.0,RAL.VN,146570.0,,1.4383561643835696,151266.37037900992,141873.62962099008
2024-08-13,141954.375,147600.0,149900.0,146400.0,149000.0,5600.0,RAL.VN,146460.0,,-0.33760972316002613,151076.4351705846,141843.5648294154
2024-08-14,141184.96875,146800.0,147600.0,146500.0,147600.0,7600.0,RAL.VN,146480.0,,-0.5420054200542035,151116.45735903017,141843.54264096983
2024-08-15,143108.46875,148800.0,148800.0,146500.0,146500.0,2100.0,RAL.VN,146720.0,,1.3623978201634968,151340.90216755398,142099.09783244602
2024-08-16,142815.015625,146000.0,146600.0,145700.0,146300.0,16700.0,RAL.VN,146630.0,,-1.8817204301075252,151277.8517958073,141982.1482041927
2024-08-19,143597.5625,146800.0,147800.0,146000.0,146000.0,5100.0,RAL.VN,146740.0,,0.5479452054794498,151101.0114712795,142378.9885287205
2024-08-20,142912.828125,146100.0,146700.0,146000.0,146600.0,7500.0,RAL.VN,146760.0,,-0.476839237057225,150960.95227299712,142559.04772700288
2024-08-21,143499.734375,146700.0,147300.0,145000.0,146300.0,29900.0,RAL.VN,146770.0,,0.4106776180698102,150571.93856369416,142968.06143630584
2024-08-22,141445.546875,144600.0,146500.0,144000.0,145300.0,18100.0,RAL.VN,146750.0,,-1.4314928425357865,150223.49361518575,143276.50638481425
2024-08-23,141152.09375,144300.0,144600.0,142000.0,144000.0,14300.0,RAL.VN,146580.0,,-0.20746887966804906,149572.95664413695,143587.04335586305
2024-08-26,138413.171875,141500.0,144200.0,141000.0,144200.0,39700.0,RAL.VN,145920.0,,-1.9404019404019368,149197.01725739465,142642.98274260535
2024-08-28,139684.8125,142800.0,144700.0,141000.0,144700.0,25300.0,RAL.VN,145440.0,,0.9187279151943395,148846.18632243702,142033.81367756298
2024-08-29,139195.71875,142300.0,142700.0,141000.0,142700.0,3500.0,RAL.VN,144990.0,,-0.3501400560224077,148748.093021453,141231.906978547
2024-08-30,138902.265625,142000.0,142300.0,141000.0,141800.0,6300.0,RAL.VN,144310.0,,-0.21082220660576523,148404.29641793238,140215.70358206762
2024-09-04,140173.90625,143300.0,143400.0,140100.0,140100.0,3500.0,RAL.VN,144040.0,,0.9154929577464888,148194.02151376725,139885.97848623275
2024-09-05,138902.265625,142000.0,142900.0,141100.0,142000.0,8300.0,RAL.VN,143560.0,,-0.9071877180739651,147967.4100283379,139152.5899716621
2024-09-06,138902.265625,142000.0,142000.0,140900.0,141500.0,2300.0,RAL.VN,143150.0,,0.0,147758.21920165754,138541.78079834246
2024-09-09,137826.265625,140900.0,140900.0,140500.0,140900.0,3000.0,RAL.VN,142570.0,,-0.7746478873239426,147447.05692098473,137692.94307901527
2024-09-10,137141.53125,140200.0,140900.0,140200.0,140600.0,9200.0,RAL.VN,142130.0,,-0.4968062455642297,147399.33532211045,136860.66467788955
2024-09-11,136261.171875,139300.0,140200.0,139300.0,140000.0,17400.0,RAL.VN,141630.0,,-0.6419400855920077,147317.09527189212,135942.90472810788
2024-09-12,135576.4375,138600.0,139900.0,138600.0,138900.0,12700.0,RAL.VN,141340.0,,-0.5025125628140725,147206.26394151998,135473.73605848002
2024-09-13,135185.171875,138200.0,139900.0,138000.0,139900.0,10700.0,RAL.VN,140880.0,,-0.28860028860029363,146910.93778166498,134849.06221833502
2024-09-16,134598.25,137600.0,139000.0,137600.0,139000.0,8700.0,RAL.VN,140410.0,,-0.434153400868309,146670.99033699927,134149.00966300073
2024-09-17,134500.4375,137500.0,138000.0,137500.0,137500.0,5200.0,RAL.VN,139960.0,,-0.07267441860464574,145936.1895974995,133983.8104025005
2024-09-18,134989.53125,138000.0,138400.0,138000.0,138000.0,8200.0,RAL.VN,139430.0,,0.363636363636366,145387.84312791468,133472.15687208532
2024-09-19,133717.890625,136700.0,138000.0,136700.0,138000.0,14200.0,RAL.VN,138900.0,,-0.9420289855072483,144761.5966928365,133038.4033071635
2024-09-20,133130.984375,136100.0,137100.0,135900.0,137000.0,17000.0,RAL.VN,138310.0,,-0.4389173372348232,144128.33761753104,132491.66238246896
2024-09-23,132152.796875,135100.0,136100.0,134700.0,135600.0,15900.0,RAL.VN,137730.0,,-0.7347538574577483,143351.94946521858,132108.05053478142
2024-09-24,131663.703125,134600.0,135200.0,134500.0,135200.0,10700.0,RAL.VN,137170.0,,-0.37009622501850137,142903.19053269713,131436.80946730287
2024-09-25,131859.34375,134800.0,135000.0,134200.0,134500.0,14300.0,RAL.VN,136720.0,,0.14858841010401136,142405.02187191992,131034.97812808007
2024-09-26,132054.96875,135000.0,136500.0,134800.0,134800.0,7500.0,RAL.VN,136360.0,144038.0,0.14836795252226587,142225.6897113188,130494.31028868121
2024-09-27,131663.703125,134600.0,135100.0,134600.0,134900.0,6100.0,RAL.VN,136000.0,143726.0,-0.2962962962962945,141849.48040877382,130150.51959122617
