Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,2880.0,2880.0,2890.0,2810.0,2830.0,4300.0,SVD.VN,,,,,
2024-07-17,2880.0,2880.0,2880.0,2810.0,2820.0,16000.0,SVD.VN,,,0.0,,
2024-07-18,2840.0,2840.0,2870.0,2700.0,2860.0,7800.0,SVD.VN,,,-1.388888888888884,,
2024-07-19,2820.0,2820.0,2850.0,2820.0,2850.0,2700.0,SVD.VN,,,-0.7042253521126751,,
2024-07-22,2950.0,2950.0,2990.0,2850.0,2850.0,162500.0,SVD.VN,,,4.6099290780141855,,
2024-07-23,2970.0,2970.0,2980.0,2860.0,2910.0,4600.0,SVD.VN,,,0.6779661016949046,,
2024-07-24,2970.0,2970.0,2990.0,2880.0,2940.0,85200.0,SVD.VN,,,0.0,,
2024-07-25,2930.0,2930.0,2980.0,2900.0,2980.0,17600.0,SVD.VN,,,-1.3468013468013518,,
2024-07-26,2900.0,2900.0,2930.0,2890.0,2890.0,18100.0,SVD.VN,,,-1.0238907849829393,,
2024-07-29,2890.0,2890.0,2900.0,2810.0,2900.0,12600.0,SVD.VN,2903.0,,-0.34482758620689724,,
2024-07-30,2910.0,2910.0,2910.0,2820.0,2820.0,64800.0,SVD.VN,2906.0,,0.6920415224913601,,
2024-07-31,2910.0,2910.0,2950.0,2840.0,2860.0,25800.0,SVD.VN,2909.0,,0.0,,
2024-08-01,2800.0,2800.0,2910.0,2800.0,2910.0,57100.0,SVD.VN,2905.0,,-3.7800687285223344,,
2024-08-02,2810.0,2810.0,2850.0,2650.0,2650.0,4300.0,SVD.VN,2904.0,,0.3571428571428559,,
2024-08-05,2800.0,2800.0,3000.0,2730.0,2950.0,113900.0,SVD.VN,2889.0,,-0.3558718861209953,,
2024-08-06,2870.0,2870.0,2870.0,2650.0,2800.0,3000.0,SVD.VN,2879.0,,2.499999999999991,,
2024-08-07,2840.0,2840.0,2840.0,2710.0,2800.0,22700.0,SVD.VN,2866.0,,-1.0452961672473893,,
2024-08-08,2880.0,2880.0,2950.0,2710.0,2940.0,119600.0,SVD.VN,2861.0,,1.4084507042253502,,
2024-08-09,2850.0,2850.0,2850.0,2800.0,2850.0,30500.0,SVD.VN,2856.0,,-1.041666666666663,,
2024-08-12,2810.0,2810.0,2850.0,2800.0,2800.0,17700.0,SVD.VN,2848.0,,-1.403508771929829,2956.4775019119293,2739.5224980880707
2024-08-13,2850.0,2850.0,2890.0,2720.0,2890.0,118000.0,SVD.VN,2842.0,,1.4234875444839812,2951.043689940269,2732.956310059731
2024-08-14,2880.0,2880.0,2880.0,2810.0,2830.0,8200.0,SVD.VN,2839.0,,1.0526315789473717,2948.043689940269,2729.956310059731
2024-08-15,2880.0,2880.0,2880.0,2880.0,2880.0,2500.0,SVD.VN,2847.0,,0.0,2954.879074601343,2739.120925398657
2024-08-16,2880.0,2880.0,2950.0,2880.0,2880.0,1900.0,SVD.VN,2854.0,,0.0,2958.609549730112,2749.390450269888
2024-08-19,2880.0,2880.0,2940.0,2720.0,2900.0,126300.0,SVD.VN,2862.0,,0.0,2961.1490106647034,2762.8509893352966
2024-08-20,2850.0,2850.0,2890.0,2800.0,2880.0,35000.0,SVD.VN,2860.0,,-1.041666666666663,2949.0830481836147,2770.9169518163853
2024-08-21,2800.0,2800.0,2800.0,2700.0,2760.0,2400.0,SVD.VN,2856.0,,-1.7543859649122862,2936.759552148077,2775.240447851923
2024-08-22,2830.0,2830.0,2830.0,2700.0,2700.0,23200.0,SVD.VN,2851.0,,1.0714285714285676,2925.9455943018884,2776.0544056981116
2024-08-23,2780.0,2780.0,2840.0,2760.0,2800.0,42000.0,SVD.VN,2844.0,,-1.7667844522968212,2923.206591963841,2764.793408036159
2024-08-26,2790.0,2790.0,2820.0,2710.0,2780.0,73200.0,SVD.VN,2842.0,,0.3597122302158251,2923.1755731991507,2760.8244268008493
2024-08-28,2850.0,2850.0,2850.0,2760.0,2760.0,68600.0,SVD.VN,2842.0,,2.1505376344086002,2917.281926257587,2766.718073742413
2024-08-29,2810.0,2810.0,2900.0,2810.0,2850.0,38900.0,SVD.VN,2835.0,,-1.403508771929829,2904.3124124981664,2765.6875875018336
2024-08-30,2830.0,2830.0,2870.0,2780.0,2780.0,35100.0,SVD.VN,2830.0,,0.7117437722419906,2897.207455726752,2762.792544273248
2024-09-04,2840.0,2840.0,2840.0,2720.0,2830.0,11400.0,SVD.VN,2826.0,,0.35335689045936647,2891.854704503652,2760.145295496348
2024-09-05,2860.0,2860.0,2870.0,2830.0,2830.0,19400.0,SVD.VN,2824.0,,0.7042253521126751,2887.6106578292806,2760.3893421707194
2024-09-06,2840.0,2840.0,2860.0,2840.0,2850.0,10000.0,SVD.VN,2823.0,,-0.6993006993006978,2885.331879146187,2760.668120853813
2024-09-09,2800.0,2800.0,2840.0,2700.0,2820.0,19200.0,SVD.VN,2823.0,,-1.4084507042253502,2888.042496229693,2757.957503770307
2024-09-10,2800.0,2800.0,2850.0,2800.0,2830.0,10100.0,SVD.VN,2820.0,,0.0,2884.3918922650505,2755.6081077349495
2024-09-11,2830.0,2830.0,2830.0,2780.0,2800.0,62800.0,SVD.VN,2825.0,,1.0714285714285676,2889.0641126241203,2760.9358873758797
2024-09-12,2830.0,2830.0,2830.0,2800.0,2830.0,5500.0,SVD.VN,2829.0,,0.0,2892.0705536430614,2765.9294463569386
2024-09-13,2740.0,2740.0,2840.0,2740.0,2820.0,16200.0,SVD.VN,2818.0,,-3.180212014134276,2893.6724242341547,2742.3275757658453
2024-09-16,2840.0,2840.0,2840.0,2740.0,2740.0,68000.0,SVD.VN,2821.0,,3.649635036496357,2893.1402143489745,2748.8597856510255
2024-09-17,2850.0,2850.0,2900.0,2800.0,2800.0,50000.0,SVD.VN,2823.0,,0.35211267605634866,2891.7558609941934,2754.2441390058066
2024-09-18,2830.0,2830.0,2890.0,2810.0,2890.0,1500.0,SVD.VN,2822.0,,-0.7017543859649145,2886.039461518498,2757.960538481502
2024-09-19,2860.0,2860.0,2920.0,2810.0,2810.0,48300.0,SVD.VN,2822.0,,1.0600706713780994,2882.905448723499,2761.094551276501
2024-09-20,3060.0,3060.0,3060.0,2720.0,2720.0,123700.0,SVD.VN,2844.0,,6.9930069930070005,2966.134524624544,2721.865475375456
