Date,Adj Close,Close,High,Low,Open,Volume,Ticker,MA10,MA50,Pct_change,Upper_BB,Lower_BB
2024-07-16,14450.0,14450.0,14500.0,13700.0,13700.0,3423600.0,NAB.VN,,,,,
2024-07-17,15300.0,15300.0,15450.0,14450.0,14450.0,2497400.0,NAB.VN,,,5.882352941176472,,
2024-07-18,15250.0,15250.0,15300.0,15000.0,15250.0,2230400.0,NAB.VN,,,-0.32679738562091387,,
2024-07-19,15200.0,15200.0,15450.0,15100.0,15200.0,1266500.0,NAB.VN,,,-0.3278688524590123,,
2024-07-22,15200.0,15200.0,15300.0,14850.0,15200.0,1858700.0,NAB.VN,,,0.0,,
2024-07-23,14800.0,14800.0,15250.0,14300.0,15200.0,2361300.0,NAB.VN,,,-2.631578947368418,,
2024-07-24,14750.0,14750.0,14950.0,14600.0,14600.0,1758400.0,NAB.VN,,,-0.33783783783783994,,
2024-07-25,14450.0,14450.0,14700.0,14350.0,14500.0,765200.0,NAB.VN,,,-2.033898305084747,,
2024-07-26,14400.0,14400.0,14850.0,14350.0,14850.0,1450800.0,NAB.VN,,,-0.34602076124568004,,
2024-07-29,14650.0,14650.0,14850.0,14400.0,14400.0,1305900.0,NAB.VN,14845.0,,1.736111111111116,,
2024-07-30,15100.0,15100.0,15200.0,14600.0,14600.0,2971200.0,NAB.VN,14910.0,,3.0716723549488067,,
2024-07-31,15150.0,15150.0,15200.0,15000.0,15100.0,1244300.0,NAB.VN,14895.0,,0.3311258278145601,,
2024-08-01,15400.0,15400.0,15800.0,15100.0,15150.0,5213300.0,NAB.VN,14910.0,,1.650165016501659,,
2024-08-02,15250.0,15250.0,15400.0,15000.0,15300.0,1382900.0,NAB.VN,14915.0,,-0.9740259740259716,,
2024-08-05,14500.0,14500.0,15100.0,14200.0,15000.0,3003900.0,NAB.VN,14845.0,,-4.918032786885251,,
2024-08-06,14550.0,14550.0,14600.0,14200.0,14400.0,2022500.0,NAB.VN,14820.0,,0.34482758620688614,,
2024-08-07,14400.0,14400.0,14600.0,14150.0,14500.0,1627500.0,NAB.VN,14785.0,,-1.0309278350515427,,
2024-08-08,14450.0,14450.0,14600.0,14300.0,14350.0,1263800.0,NAB.VN,14785.0,,0.3472222222222321,,
2024-08-09,14900.0,14900.0,14900.0,14450.0,14500.0,2239200.0,NAB.VN,14835.0,,3.114186851211076,,
2024-08-12,15150.0,15150.0,15250.0,14800.0,14900.0,1891900.0,NAB.VN,14885.0,,1.6778523489932917,15604.722168617864,14165.277831382136
2024-08-13,16200.0,16200.0,16200.0,15100.0,15100.0,6031500.0,NAB.VN,14995.0,,6.930693069306937,15903.135742230086,14086.864257769914
2024-08-14,16700.0,16700.0,16800.0,16300.0,16300.0,2411200.0,NAB.VN,15150.0,,3.0864197530864113,16342.288820537604,13957.711179462396
2024-08-15,16650.0,16650.0,16800.0,16450.0,16700.0,1755600.0,NAB.VN,15275.0,,-0.29940119760478723,16670.585144208995,13879.414855791005
2024-08-16,16700.0,16700.0,17100.0,16400.0,16700.0,2874500.0,NAB.VN,15420.0,,0.30030030030030463,16990.207830695974,13849.792169304028
2024-08-19,16550.0,16550.0,16800.0,16300.0,16750.0,1593700.0,NAB.VN,15625.0,,-0.8982035928143728,17312.75777758228,13937.242222417719
2024-08-20,16400.0,16400.0,16700.0,16100.0,16600.0,2216600.0,NAB.VN,15810.0,,-0.9063444108761365,17561.420476130883,14058.579523869115
2024-08-21,17050.0,17050.0,17200.0,16000.0,16300.0,3421700.0,NAB.VN,16075.0,,3.963414634146334,17966.64367402365,14183.35632597635
2024-08-22,16850.0,16850.0,17450.0,16750.0,17450.0,1096200.0,NAB.VN,16315.0,,-1.1730205278592365,18248.907960581375,14381.092039418625
2024-08-23,16700.0,16700.0,17000.0,16700.0,16850.0,1425200.0,NAB.VN,16495.0,,-0.8902077151335286,18414.457160103786,14575.542839896212
2024-08-26,16350.0,16350.0,16800.0,15800.0,16750.0,2737000.0,NAB.VN,16615.0,,-2.095808383233533,18495.36950456133,14734.630495438669
2024-08-27,16250.0,16250.0,16400.0,15950.0,16350.0,2198100.0,NAB.VN,16620.0,,-0.6116207951070374,18486.96347890872,14753.036521091277
2024-08-28,16500.0,16500.0,16550.0,16150.0,16150.0,1414800.0,NAB.VN,16600.0,,1.538461538461533,18464.488077053244,14735.511922946756
2024-08-29,16250.0,16250.0,16600.0,16200.0,16500.0,1057100.0,NAB.VN,16560.0,,-1.5151515151515138,18417.63715226459,14702.362847735409
2024-08-30,16500.0,16500.0,16650.0,16000.0,16200.0,2834000.0,NAB.VN,16540.0,,1.538461538461533,18387.159982243014,14692.840017756986
