Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,BTT.VN,BTT.VN,BTT.VN,BTT.VN,BTT.VN,BTT.VN,
2024-07-16,35900.0,35900.0,35900.0,35900.0,35900.0,0,BTT.VN
2024-07-17,35900.0,35900.0,35900.0,35900.0,35900.0,0,BTT.VN
2024-07-18,35900.0,35900.0,35900.0,35900.0,35900.0,0,BTT.VN
2024-07-19,35900.0,35900.0,35900.0,35900.0,35900.0,0,BTT.VN
2024-07-22,34000.0,34000.0,34000.0,34000.0,34000.0,100,BTT.VN
2024-07-23,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-07-24,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-07-25,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-07-26,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-07-29,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-07-30,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-07-31,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-01,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-02,34000.0,34000.0,34000.0,34000.0,34000.0,100,BTT.VN
2024-08-05,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-06,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-07,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-08,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-09,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-12,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-13,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-14,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-15,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-16,34000.0,34000.0,34000.0,34000.0,34000.0,0,BTT.VN
2024-08-19,36350.0,36350.0,36350.0,35800.0,35800.0,2500,BTT.VN
2024-08-20,38850.0,38850.0,38850.0,38800.0,38800.0,1800,BTT.VN
2024-08-21,41000.0,41000.0,41550.0,40000.0,41000.0,3400,BTT.VN
2024-08-22,41000.0,41000.0,41500.0,41000.0,41500.0,1400,BTT.VN
2024-08-23,42000.0,42000.0,42000.0,41950.0,41950.0,3000,BTT.VN
2024-08-26,41500.0,41500.0,41500.0,41050.0,41050.0,500,BTT.VN
2024-08-27,39200.0,39200.0,41700.0,39200.0,41700.0,1300,BTT.VN
2024-08-28,41900.0,41900.0,41900.0,41600.0,41600.0,4800,BTT.VN
2024-08-29,42500.0,42500.0,42500.0,41900.0,41900.0,1400,BTT.VN
2024-08-30,42500.0,42500.0,42700.0,42500.0,42550.0,1300,BTT.VN
2024-09-04,41800.0,41800.0,41800.0,41800.0,41800.0,400,BTT.VN
2024-09-05,41800.0,41800.0,41800.0,41800.0,41800.0,0,BTT.VN
2024-09-06,41800.0,41800.0,41800.0,41800.0,41800.0,0,BTT.VN
2024-09-09,41800.0,41800.0,41800.0,41800.0,41800.0,0,BTT.VN
2024-09-10,38900.0,38900.0,38900.0,38900.0,38900.0,600,BTT.VN
2024-09-11,38800.0,38800.0,38800.0,38800.0,38800.0,200,BTT.VN
2024-09-12,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-13,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-16,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-17,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-18,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-19,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-20,38800.0,38800.0,38800.0,38800.0,38800.0,300,BTT.VN
2024-09-23,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
2024-09-24,38800.0,38800.0,38800.0,38800.0,38800.0,0,BTT.VN
