Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,DTT.VN,DTT.VN,DTT.VN,DTT.VN,DTT.VN,DTT.VN,
2024-07-16,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-17,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-18,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-19,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-22,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-23,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-24,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-25,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-26,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-29,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-30,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-07-31,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-01,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-02,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-05,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-06,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-07,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-08,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-09,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-12,18661.36328125,19550.0,19550.0,19550.0,19550.0,0,DTT.VN
2024-08-13,16656.818359375,17450.0,17500.0,17450.0,17500.0,1600,DTT.VN
2024-08-14,16656.818359375,17450.0,17450.0,17450.0,17450.0,0,DTT.VN
2024-08-15,17802.271484375,18650.0,18650.0,16250.0,17450.0,6600,DTT.VN
2024-08-16,17802.271484375,18650.0,18650.0,18650.0,18650.0,0,DTT.VN
2024-08-19,17802.271484375,18650.0,18650.0,18650.0,18650.0,0,DTT.VN
2024-08-20,17181.818359375,18000.0,18000.0,18000.0,18000.0,100,DTT.VN
2024-08-21,18327.271484375,19200.0,19200.0,19200.0,19200.0,100,DTT.VN
2024-08-22,18995.455078125,19900.0,19900.0,19900.0,19900.0,100,DTT.VN
2024-08-23,20284.08984375,21250.0,21250.0,21250.0,21250.0,100,DTT.VN
2024-08-26,18900.0,19800.0,22700.0,19800.0,22700.0,1900,DTT.VN
2024-08-27,20140.908203125,21100.0,21100.0,19700.0,21100.0,700,DTT.VN
2024-08-28,18756.818359375,19650.0,22550.0,19650.0,22550.0,3100,DTT.VN
2024-08-29,18756.818359375,19650.0,19650.0,19650.0,19650.0,0,DTT.VN
2024-08-30,18947.7265625,19850.0,19850.0,18300.0,18300.0,200,DTT.VN
2024-09-04,17659.08984375,18500.0,18500.0,18500.0,18500.0,200,DTT.VN
2024-09-05,16465.908203125,17250.0,18500.0,17250.0,18500.0,1000,DTT.VN
2024-09-06,16465.908203125,17250.0,17250.0,17250.0,17250.0,0,DTT.VN
2024-09-09,16465.908203125,17250.0,17250.0,17250.0,17250.0,0,DTT.VN
2024-09-10,17181.818359375,18000.0,18000.0,18000.0,18000.0,100,DTT.VN
2024-09-11,17181.818359375,18000.0,18000.0,18000.0,18000.0,0,DTT.VN
2024-09-12,15988.6357421875,16750.0,16750.0,16750.0,16750.0,100,DTT.VN
2024-09-13,17086.36328125,17900.0,17900.0,17900.0,17900.0,100,DTT.VN
2024-09-16,17086.36328125,17900.0,17900.0,17900.0,17900.0,0,DTT.VN
2024-09-17,18088.63671875,18950.0,18950.0,18950.0,18950.0,100,DTT.VN
2024-09-18,18088.63671875,18950.0,18950.0,18950.0,18950.0,0,DTT.VN
2024-09-19,18088.63671875,18950.0,18950.0,18950.0,18950.0,0,DTT.VN
2024-09-20,18088.63671875,18950.0,18950.0,18950.0,18950.0,0,DTT.VN
2024-09-23,17181.818359375,18000.0,18000.0,18000.0,18000.0,300,DTT.VN
2024-09-24,16704.544921875,17500.0,17500.0,17500.0,17500.0,300,DTT.VN
2024-09-25,16227.2724609375,17000.0,17000.0,16350.0,16350.0,700,DTT.VN
2024-09-26,17277.271484375,18100.0,18100.0,15900.0,17000.0,1700,DTT.VN
2024-09-27,18375.0,19250.0,19250.0,19250.0,19250.0,100,DTT.VN
2024-09-30,17134.08984375,17950.0,17950.0,17950.0,17950.0,300,DTT.VN
