Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,BMC.VN,BMC.VN,BMC.VN,BMC.VN,BMC.VN,BMC.VN,
2024-07-16,18200.0,18200.0,18250.0,18000.0,18000.0,67200,BMC.VN
2024-07-17,18300.0,18300.0,18900.0,18200.0,18200.0,208900,BMC.VN
2024-07-18,18400.0,18400.0,18500.0,18150.0,18350.0,83100,BMC.VN
2024-07-19,18400.0,18400.0,18500.0,18150.0,18350.0,42900,BMC.VN
2024-07-22,18300.0,18300.0,18550.0,18100.0,18300.0,81700,BMC.VN
2024-07-23,18200.0,18200.0,18600.0,18200.0,18600.0,125200,BMC.VN
2024-07-24,18150.0,18150.0,18200.0,18000.0,18150.0,19000,BMC.VN
2024-07-25,17850.0,17850.0,18150.0,17000.0,18150.0,53900,BMC.VN
2024-07-26,18000.0,18000.0,18000.0,17600.0,17600.0,20900,BMC.VN
2024-07-29,17950.0,17950.0,18100.0,17800.0,17950.0,21900,BMC.VN
2024-07-30,18000.0,18000.0,18000.0,17900.0,17900.0,23400,BMC.VN
2024-07-31,19250.0,19250.0,19250.0,18150.0,18150.0,342900,BMC.VN
2024-08-01,19000.0,19000.0,20250.0,18800.0,19750.0,119600,BMC.VN
2024-08-02,19150.0,19150.0,19300.0,18400.0,19000.0,175900,BMC.VN
2024-08-05,18600.0,18600.0,19450.0,17850.0,19050.0,199000,BMC.VN
2024-08-06,18900.0,18900.0,19100.0,18000.0,18600.0,110700,BMC.VN
2024-08-07,20200.0,20200.0,20200.0,18350.0,18350.0,343000,BMC.VN
2024-08-08,21600.0,21600.0,21600.0,20650.0,20800.0,440500,BMC.VN
2024-08-09,20950.0,20950.0,22000.0,20950.0,21800.0,171000,BMC.VN
2024-08-12,20600.0,20600.0,20950.0,19600.0,20600.0,355800,BMC.VN
2024-08-13,21300.0,21300.0,21400.0,19900.0,20350.0,127600,BMC.VN
2024-08-14,21000.0,21000.0,21600.0,20850.0,21600.0,115100,BMC.VN
2024-08-15,20600.0,20600.0,21100.0,20350.0,20650.0,51900,BMC.VN
2024-08-16,21000.0,21000.0,22000.0,20300.0,20650.0,191000,BMC.VN
2024-08-19,20900.0,20900.0,21250.0,20900.0,21000.0,76700,BMC.VN
2024-08-20,20400.0,20400.0,22300.0,20400.0,20800.0,226700,BMC.VN
2024-08-21,20500.0,20500.0,20500.0,20000.0,20400.0,98200,BMC.VN
2024-08-22,20500.0,20500.0,21000.0,19900.0,20500.0,82100,BMC.VN
2024-08-23,20450.0,20450.0,20500.0,20100.0,20500.0,33900,BMC.VN
2024-08-26,19900.0,19900.0,20450.0,19900.0,20100.0,43500,BMC.VN
2024-08-28,19350.0,19350.0,19600.0,19200.0,19600.0,52000,BMC.VN
2024-08-29,20250.0,20250.0,20250.0,19400.0,19600.0,83300,BMC.VN
2024-08-30,20200.0,20200.0,20250.0,19700.0,20250.0,58200,BMC.VN
2024-09-04,20400.0,20400.0,20400.0,19600.0,19600.0,56500,BMC.VN
2024-09-05,20450.0,20450.0,20500.0,19800.0,20500.0,125200,BMC.VN
2024-09-06,20300.0,20300.0,20500.0,20000.0,20500.0,35500,BMC.VN
2024-09-09,19800.0,19800.0,20450.0,19800.0,20450.0,14600,BMC.VN
