Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,KDC.VN,KDC.VN,KDC.VN,KDC.VN,KDC.VN,KDC.VN,
2024-07-16,56035.546875,56700.0,56700.0,56200.0,56600.0,783200,KDC.VN
2024-07-17,55640.234375,56300.0,56700.0,56100.0,56600.0,758400,KDC.VN
2024-07-18,55936.71875,56600.0,56600.0,56000.0,56500.0,725500,KDC.VN
2024-07-19,55837.890625,56500.0,56600.0,56300.0,56400.0,1441400,KDC.VN
2024-07-22,55837.890625,56500.0,56500.0,56100.0,56500.0,2775600,KDC.VN
2024-07-23,55739.0625,56400.0,56500.0,55700.0,56400.0,12225430,KDC.VN
2024-07-24,55640.234375,56300.0,56400.0,55900.0,56300.0,641000,KDC.VN
2024-07-25,55541.40625,56200.0,56300.0,55900.0,56300.0,8476210,KDC.VN
2024-07-26,57320.3125,58000.0,58000.0,55700.0,56200.0,11980490,KDC.VN
2024-07-29,57616.796875,58300.0,59000.0,58000.0,58600.0,3283507,KDC.VN
2024-07-30,57616.796875,58300.0,58700.0,58300.0,58700.0,2877500,KDC.VN
2024-07-31,57616.796875,58300.0,58500.0,57500.0,58300.0,1707100,KDC.VN
2024-08-01,57419.140625,58100.0,58300.0,57400.0,58300.0,742300,KDC.VN
2024-08-02,57023.828125,57700.0,58000.0,56900.0,58000.0,826400,KDC.VN
2024-08-05,55936.71875,56600.0,57600.0,56400.0,57500.0,1164400,KDC.VN
2024-08-06,55739.0625,56400.0,56400.0,55500.0,56400.0,2764300,KDC.VN
2024-08-07,54651.953125,55300.0,56200.0,55100.0,56200.0,1977900,KDC.VN
2024-08-08,54355.46875,55000.0,55300.0,54100.0,55300.0,1226000,KDC.VN
2024-08-09,54849.609375,55500.0,55500.0,54100.0,54900.0,3611978,KDC.VN
2024-08-12,54651.953125,55300.0,55500.0,54600.0,55500.0,2462277,KDC.VN
2024-08-13,54454.296875,55100.0,55200.0,54300.0,55200.0,1497500,KDC.VN
2024-08-14,54553.125,55200.0,55400.0,54200.0,54900.0,9489590,KDC.VN
2024-08-15,53861.328125,54500.0,55200.0,54200.0,55200.0,3232500,KDC.VN
2024-08-16,54750.78125,55400.0,55400.0,54000.0,54800.0,762500,KDC.VN
2024-08-19,54256.640625,54900.0,55400.0,54600.0,54600.0,2344300,KDC.VN
2024-08-20,54849.609375,55500.0,55500.0,54500.0,55000.0,874000,KDC.VN
2024-08-21,54948.4375,55600.0,56400.0,55000.0,55200.0,874200,KDC.VN
2024-08-22,54948.4375,55600.0,55900.0,55300.0,55900.0,1772100,KDC.VN
2024-08-23,54849.609375,55500.0,56000.0,55200.0,55700.0,1034200,KDC.VN
2024-08-26,54651.953125,55300.0,55700.0,55200.0,55500.0,815300,KDC.VN
2024-08-28,54651.953125,55300.0,55500.0,55000.0,55500.0,737700,KDC.VN
2024-08-29,54651.953125,55300.0,55400.0,55100.0,55100.0,723300,KDC.VN
2024-08-30,54750.78125,55400.0,55600.0,55000.0,55300.0,776100,KDC.VN
2024-09-04,54651.953125,55300.0,55400.0,55000.0,55200.0,690700,KDC.VN
2024-09-05,54553.125,55200.0,55700.0,54900.0,55300.0,1449900,KDC.VN
2024-09-06,54454.296875,55100.0,55300.0,54700.0,55300.0,699800,KDC.VN
2024-09-09,54454.296875,55100.0,55200.0,54600.0,55000.0,1651400,KDC.VN
2024-09-10,54157.8125,54800.0,55300.0,54600.0,55300.0,1121300,KDC.VN
2024-09-11,54157.8125,54800.0,55000.0,54400.0,55000.0,665600,KDC.VN
2024-09-12,54157.8125,54800.0,55100.0,54600.0,55100.0,711000,KDC.VN
2024-09-13,54157.8125,54800.0,55000.0,54400.0,55000.0,568800,KDC.VN
2024-09-16,54157.8125,54800.0,55000.0,54400.0,54800.0,847400,KDC.VN
2024-09-17,54157.8125,54800.0,55000.0,54400.0,55000.0,774500,KDC.VN
2024-09-18,53861.328125,54500.0,55000.0,54200.0,54900.0,806200,KDC.VN
2024-09-19,53960.15625,54600.0,54700.0,54100.0,54700.0,3345000,KDC.VN
2024-09-20,52576.5625,53200.0,54800.0,53200.0,54800.0,1111100,KDC.VN
2024-09-23,51291.796875,51900.0,53800.0,51900.0,53800.0,2998800,KDC.VN
2024-09-24,50896.484375,51500.0,51900.0,49750.0,51900.0,868500,KDC.VN
2024-09-25,50105.859375,50700.0,51200.0,50100.0,51100.0,944300,KDC.VN
2024-09-26,49710.546875,50300.0,50500.0,49600.0,50500.0,698700,KDC.VN
2024-09-27,51390.625,52000.0,52900.0,50300.0,50300.0,530500,KDC.VN
2024-09-30,50995.3125,51600.0,52500.0,51000.0,52500.0,482500,KDC.VN
2024-10-01,50995.3125,51600.0,52000.0,50900.0,51600.0,1653800,KDC.VN
2024-10-02,50600.0,51200.0,51600.0,50900.0,51300.0,559700,KDC.VN
2024-10-03,50402.34375,51000.0,51400.0,50600.0,51000.0,628500,KDC.VN
2024-10-04,50204.6875,50800.0,51200.0,50400.0,50800.0,625300,KDC.VN
2024-10-07,50303.515625,50900.0,51300.0,50600.0,50900.0,1933600,KDC.VN
2024-10-08,50303.515625,50900.0,51400.0,50600.0,51400.0,1655900,KDC.VN
2024-10-09,50204.6875,50800.0,50900.0,50500.0,50900.0,1986300,KDC.VN
2024-10-10,50303.515625,50900.0,51000.0,50600.0,50900.0,596100,KDC.VN
2024-10-11,50600.0,51200.0,51600.0,51000.0,51300.0,542900,KDC.VN
2024-10-14,50600.0,50600.0,51200.0,50500.0,51200.0,541700,KDC.VN
2024-10-15,50500.0,50500.0,50900.0,50300.0,50600.0,3563800,KDC.VN
2024-10-16,50500.0,50500.0,50700.0,50300.0,50700.0,553500,KDC.VN
2024-10-17,50300.0,50300.0,50500.0,50100.0,50500.0,931100,KDC.VN
2024-10-18,50300.0,50300.0,50500.0,50100.0,50500.0,580000,KDC.VN
2024-10-21,50400.0,50400.0,50500.0,50100.0,50500.0,567500,KDC.VN
2024-10-22,50900.0,50900.0,50900.0,50300.0,50400.0,640200,KDC.VN
2024-10-23,51500.0,51500.0,53000.0,51000.0,53000.0,634300,KDC.VN
2024-10-24,51500.0,51500.0,51900.0,51000.0,51500.0,555100,KDC.VN
2024-10-25,51200.0,51200.0,51600.0,51000.0,51600.0,6108300,KDC.VN
