Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,CTD.VN,CTD.VN,CTD.VN,CTD.VN,CTD.VN,CTD.VN,
2024-07-16,72706.671875,73800.0,74600.0,73100.0,73600.0,898400,CTD.VN
2024-07-17,70539.2578125,71600.0,74400.0,69800.0,74100.0,1450700,CTD.VN
2024-07-18,70539.2578125,71600.0,72000.0,70000.0,71700.0,951900,CTD.VN
2024-07-19,68864.4453125,69900.0,71700.0,69300.0,71500.0,1242000,CTD.VN
2024-07-22,65810.375,66800.0,70000.0,66800.0,70000.0,1566600,CTD.VN
2024-07-23,64529.6328125,65500.0,68000.0,65500.0,66800.0,742300,CTD.VN
2024-07-24,65514.81640625,66500.0,66500.0,64200.0,65000.0,741000,CTD.VN
2024-07-25,65514.81640625,66500.0,66500.0,65500.0,66500.0,360900,CTD.VN
2024-07-26,66204.4453125,67200.0,67200.0,66200.0,67200.0,398300,CTD.VN
2024-07-29,66401.484375,67400.0,68000.0,67200.0,68000.0,250500,CTD.VN
2024-07-30,66204.4453125,67200.0,67900.0,65600.0,67500.0,569800,CTD.VN
2024-07-31,64037.0390625,65000.0,66900.0,65000.0,66800.0,1154600,CTD.VN
2024-08-01,63544.4453125,64500.0,66800.0,64000.0,65200.0,1355000,CTD.VN
2024-08-02,62756.296875,63700.0,64800.0,61000.0,64000.0,742200,CTD.VN
2024-08-05,58421.484375,59300.0,63300.0,59300.0,62600.0,1759900,CTD.VN
2024-08-06,59209.6328125,60100.0,60800.0,58200.0,59800.0,960100,CTD.VN
2024-08-07,59406.66796875,60300.0,61000.0,59700.0,61000.0,462200,CTD.VN
2024-08-08,59603.703125,60500.0,62700.0,59900.0,60000.0,749100,CTD.VN
2024-08-09,60391.8515625,61300.0,61500.0,61000.0,61300.0,378700,CTD.VN
2024-08-12,60785.92578125,61700.0,62000.0,61200.0,61900.0,441600,CTD.VN
2024-08-13,60391.8515625,61300.0,61700.0,60700.0,61700.0,479800,CTD.VN
2024-08-14,60588.890625,61500.0,61700.0,60800.0,61500.0,375400,CTD.VN
2024-08-15,60096.296875,61000.0,61600.0,60700.0,61500.0,303900,CTD.VN
2024-08-16,62559.26171875,63500.0,63800.0,61200.0,61200.0,1049000,CTD.VN
2024-08-19,63248.890625,64200.0,65100.0,63500.0,63500.0,505800,CTD.VN
2024-08-20,64431.11328125,65400.0,65800.0,64400.0,64900.0,873400,CTD.VN
2024-08-21,63840.0,64800.0,66300.0,64400.0,65100.0,554400,CTD.VN
2024-08-22,62854.81640625,63800.0,64800.0,63600.0,64800.0,938400,CTD.VN
2024-08-23,62756.296875,63700.0,64200.0,63300.0,63700.0,513200,CTD.VN
2024-08-26,63347.41015625,64300.0,65000.0,63700.0,64400.0,503000,CTD.VN
2024-08-28,62756.296875,63700.0,64500.0,63500.0,64500.0,329300,CTD.VN
2024-08-29,62854.81640625,63800.0,63900.0,63300.0,63900.0,253800,CTD.VN
2024-08-30,62559.26171875,63500.0,64100.0,63500.0,63800.0,325000,CTD.VN
2024-09-04,62756.296875,63700.0,64700.0,62600.0,62900.0,560600,CTD.VN
2024-09-05,62165.1875,63100.0,64300.0,63000.0,64200.0,268200,CTD.VN
2024-09-06,61672.59375,62600.0,63400.0,62300.0,63100.0,358900,CTD.VN
2024-09-09,60884.4453125,61800.0,63200.0,61800.0,62600.0,369100,CTD.VN
2024-09-10,60096.296875,61000.0,62700.0,60800.0,62100.0,405500,CTD.VN
2024-09-11,61081.484375,62000.0,62100.0,60800.0,61400.0,583100,CTD.VN
2024-09-12,61377.0390625,62300.0,62700.0,62000.0,62000.0,305500,CTD.VN
2024-09-13,60687.41015625,61600.0,62400.0,61000.0,62100.0,232100,CTD.VN
2024-09-16,58125.92578125,59000.0,62400.0,57300.0,61700.0,1254000,CTD.VN
2024-09-17,59406.66796875,60300.0,60400.0,59000.0,59000.0,306800,CTD.VN
2024-09-18,59702.22265625,60600.0,61300.0,60300.0,60300.0,421100,CTD.VN
2024-09-19,60588.890625,61500.0,61900.0,60800.0,60900.0,629700,CTD.VN
2024-09-20,60785.92578125,61700.0,62500.0,61500.0,62200.0,471200,CTD.VN
2024-09-23,60490.37109375,61400.0,61900.0,61200.0,61800.0,233300,CTD.VN
2024-09-24,63150.37109375,64100.0,64100.0,61500.0,61900.0,1292700,CTD.VN
2024-09-25,63248.890625,64200.0,64800.0,63900.0,64800.0,382500,CTD.VN
2024-09-26,63642.96484375,64600.0,65300.0,63900.0,64300.0,863300,CTD.VN
2024-09-27,63544.4453125,64500.0,65200.0,64000.0,64800.0,401700,CTD.VN
2024-09-30,62854.81640625,63800.0,64500.0,63700.0,64500.0,433000,CTD.VN
2024-10-01,62756.296875,63700.0,64500.0,63600.0,63900.0,602900,CTD.VN
2024-10-02,61672.59375,62600.0,63700.0,62300.0,63300.0,835600,CTD.VN
2024-10-03,60785.92578125,61700.0,63100.0,61500.0,62900.0,846800,CTD.VN
2024-10-04,60588.890625,61500.0,62200.0,61500.0,61700.0,282200,CTD.VN
2024-10-07,60490.37109375,61400.0,61900.0,61300.0,61900.0,402000,CTD.VN
2024-10-08,61081.484375,62000.0,62200.0,61400.0,61400.0,278600,CTD.VN
2024-10-09,61475.55859375,62400.0,62400.0,61500.0,61800.0,382900,CTD.VN
