Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,TBC.VN,TBC.VN,TBC.VN,TBC.VN,TBC.VN,TBC.VN,
2024-07-16,40029.02734375,41500.0,41500.0,41500.0,41500.0,1000,TBC.VN
2024-07-17,40511.3046875,42000.0,42000.0,42000.0,42000.0,1200,TBC.VN
2024-07-18,39546.75,41000.0,41000.0,41000.0,41000.0,100,TBC.VN
2024-07-19,40029.02734375,41500.0,41500.0,41500.0,41500.0,500,TBC.VN
2024-07-23,40511.3046875,42000.0,42000.0,42000.0,42000.0,100,TBC.VN
2024-07-24,40607.76171875,42100.0,42100.0,42000.0,42000.0,1100,TBC.VN
2024-07-26,39739.6640625,41200.0,41200.0,41200.0,41200.0,1400,TBC.VN
2024-07-29,39739.6640625,41200.0,41500.0,41200.0,41500.0,6000,TBC.VN
2024-07-30,39787.890625,41250.0,41250.0,41200.0,41200.0,600,TBC.VN
2024-08-01,39787.890625,41250.0,41250.0,41250.0,41250.0,5800,TBC.VN
2024-08-05,39546.75,41000.0,43000.0,41000.0,43000.0,2700,TBC.VN
2024-08-06,39546.75,41000.0,41000.0,41000.0,41000.0,4100,TBC.VN
2024-08-07,38678.65234375,40100.0,40100.0,40050.0,40050.0,2700,TBC.VN
2024-08-12,38823.3359375,40250.0,40250.0,40250.0,40250.0,11000,TBC.VN
2024-08-13,41331.1796875,42850.0,42850.0,40250.0,40250.0,5100,TBC.VN
2024-08-14,40414.8515625,41900.0,42000.0,39950.0,42000.0,4300,TBC.VN
2024-08-15,39112.703125,40550.0,40550.0,40550.0,40550.0,4500,TBC.VN
2024-08-16,38099.91796875,39500.0,40500.0,38300.0,40500.0,43700,TBC.VN
2024-08-19,38389.28515625,39800.0,39800.0,39000.0,39000.0,33500,TBC.VN
2024-08-20,37617.640625,39000.0,39800.0,39000.0,39800.0,4200,TBC.VN
2024-08-21,37617.640625,39000.0,39700.0,39000.0,39100.0,34400,TBC.VN
2024-08-22,37617.640625,39000.0,39800.0,39000.0,39800.0,9600,TBC.VN
2024-08-23,37617.640625,39000.0,39000.0,38500.0,38500.0,11100,TBC.VN
2024-08-26,37810.5546875,39200.0,39200.0,39200.0,39200.0,3000,TBC.VN
2024-08-28,38099.91796875,39500.0,39500.0,39500.0,39500.0,500,TBC.VN
2024-08-29,38582.1953125,40000.0,40000.0,39450.0,39500.0,2700,TBC.VN
2024-08-30,38485.7421875,39900.0,40000.0,39900.0,40000.0,1400,TBC.VN
2024-09-04,38389.28515625,39800.0,40400.0,39800.0,40400.0,900,TBC.VN
2024-09-05,39064.47265625,40500.0,40500.0,40500.0,40500.0,1500,TBC.VN
2024-09-06,39064.47265625,40500.0,40500.0,40500.0,40500.0,5000,TBC.VN
2024-09-09,39064.47265625,40500.0,40500.0,40500.0,40500.0,100,TBC.VN
2024-09-10,40463.08203125,41950.0,41950.0,41950.0,41950.0,100,TBC.VN
2024-09-11,39030.3203125,39500.0,40500.0,38200.0,38200.0,24600,TBC.VN
2024-09-12,40512.484375,41000.0,41000.0,38550.0,38550.0,200,TBC.VN
2024-09-13,38635.078125,39100.0,39100.0,39100.0,39100.0,1200,TBC.VN
2024-09-16,38635.078125,39100.0,39150.0,39100.0,39150.0,300,TBC.VN
2024-09-17,38635.078125,39100.0,39100.0,39100.0,39100.0,1700,TBC.VN
2024-09-18,38684.484375,39150.0,39150.0,39150.0,39150.0,5000,TBC.VN
2024-09-20,38536.265625,39000.0,39000.0,39000.0,39000.0,200,TBC.VN
2024-09-23,38783.29296875,39250.0,39250.0,39250.0,39250.0,100,TBC.VN
2024-09-24,38239.8359375,38700.0,39300.0,38700.0,39250.0,6100,TBC.VN
2024-09-26,38239.8359375,38700.0,38700.0,38700.0,38700.0,100,TBC.VN
2024-09-27,38536.265625,39000.0,39000.0,39000.0,39000.0,5500,TBC.VN
2024-09-30,38536.265625,39000.0,39000.0,39000.0,39000.0,200,TBC.VN
2024-10-01,38536.265625,39000.0,41500.0,39000.0,41500.0,6000,TBC.VN
2024-10-02,38635.078125,39100.0,39100.0,39100.0,39100.0,1400,TBC.VN
2024-10-03,39030.3203125,39500.0,39500.0,39500.0,39500.0,1000,TBC.VN
2024-10-04,39030.3203125,39500.0,39500.0,39500.0,39500.0,700,TBC.VN
2024-10-07,39524.375,40000.0,40000.0,39050.0,39050.0,2800,TBC.VN
2024-10-08,40858.32421875,41350.0,41400.0,40000.0,40000.0,3100,TBC.VN
2024-10-09,39524.375,40000.0,40050.0,40000.0,40050.0,3000,TBC.VN
2024-10-14,39524.375,40000.0,40000.0,40000.0,40000.0,500,TBC.VN
2024-10-16,39870.21484375,40350.0,40350.0,40350.0,40350.0,200,TBC.VN
2024-10-17,40018.4296875,40500.0,40500.0,40500.0,40500.0,1200,TBC.VN
2024-10-18,40512.484375,41000.0,41000.0,40500.0,40500.0,5500,TBC.VN
2024-10-21,40512.484375,41000.0,41000.0,41000.0,41000.0,600,TBC.VN
2024-10-24,39623.1875,40100.0,40100.0,40000.0,40000.0,900,TBC.VN
2024-10-28,40018.4296875,40500.0,40600.0,40500.0,40500.0,2100,TBC.VN
2024-10-29,39623.1875,40100.0,40200.0,40100.0,40200.0,3200,TBC.VN
2024-10-31,39524.375,40000.0,40000.0,39700.0,39700.0,300,TBC.VN
2024-11-01,40018.4296875,40500.0,41150.0,40000.0,41150.0,2900,TBC.VN
2024-11-04,40117.2421875,40600.0,41200.0,40600.0,41200.0,1600,TBC.VN
2024-11-06,40907.73046875,41400.0,41500.0,41400.0,41500.0,2400,TBC.VN
2024-11-08,39524.375,40000.0,41000.0,40000.0,41000.0,2800,TBC.VN
2024-11-11,39524.375,40000.0,41000.0,40000.0,41000.0,1500,TBC.VN
2024-11-13,39524.375,40000.0,40000.0,40000.0,40000.0,1200,TBC.VN
2024-11-14,39524.375,40000.0,40000.0,40000.0,40000.0,1800,TBC.VN
2024-11-15,39623.1875,40100.0,40100.0,40100.0,40100.0,1500,TBC.VN
2024-11-18,39524.375,40000.0,40100.0,39800.0,40000.0,3600,TBC.VN
2024-11-19,39524.375,40000.0,40000.0,40000.0,40000.0,1000,TBC.VN
2024-11-20,39227.9453125,39700.0,39800.0,39700.0,39800.0,1000,TBC.VN
2024-11-22,39524.375,40000.0,41000.0,40000.0,41000.0,300,TBC.VN
2024-11-25,39524.375,40000.0,40500.0,39700.0,40000.0,4100,TBC.VN
2024-11-26,39524.375,40000.0,40000.0,40000.0,40000.0,1000,TBC.VN
2024-11-27,39524.375,40000.0,40000.0,40000.0,40000.0,300,TBC.VN
2024-11-28,39524.375,40000.0,40000.0,40000.0,40000.0,1500,TBC.VN
2024-11-29,39227.9453125,39700.0,39700.0,39600.0,39650.0,1000,TBC.VN
