Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,NAB.VN,NAB.VN,NAB.VN,NAB.VN,NAB.VN,NAB.VN,
2024-07-16,14450.0,14450.0,14500.0,13700.0,13700.0,3423600,NAB.VN
2024-07-17,15300.0,15300.0,15450.0,14450.0,14450.0,2497400,NAB.VN
2024-07-18,15250.0,15250.0,15300.0,15000.0,15250.0,2230400,NAB.VN
2024-07-19,15200.0,15200.0,15450.0,15100.0,15200.0,1266500,NAB.VN
2024-07-22,15200.0,15200.0,15300.0,14850.0,15200.0,1858700,NAB.VN
2024-07-23,14800.0,14800.0,15250.0,14300.0,15200.0,2361300,NAB.VN
2024-07-24,14750.0,14750.0,14950.0,14600.0,14600.0,1758400,NAB.VN
2024-07-25,14450.0,14450.0,14700.0,14350.0,14500.0,765200,NAB.VN
2024-07-26,14400.0,14400.0,14850.0,14350.0,14850.0,1450800,NAB.VN
2024-07-29,14650.0,14650.0,14850.0,14400.0,14400.0,1305900,NAB.VN
2024-07-30,15100.0,15100.0,15200.0,14600.0,14600.0,2971200,NAB.VN
2024-07-31,15150.0,15150.0,15200.0,15000.0,15100.0,1244300,NAB.VN
2024-08-01,15400.0,15400.0,15800.0,15100.0,15150.0,5213300,NAB.VN
2024-08-02,15250.0,15250.0,15400.0,15000.0,15300.0,1382900,NAB.VN
2024-08-05,14500.0,14500.0,15100.0,14200.0,15000.0,3003900,NAB.VN
2024-08-06,14550.0,14550.0,14600.0,14200.0,14400.0,2022500,NAB.VN
2024-08-07,14400.0,14400.0,14600.0,14150.0,14500.0,1627500,NAB.VN
2024-08-08,14450.0,14450.0,14600.0,14300.0,14350.0,1263800,NAB.VN
2024-08-09,14900.0,14900.0,14900.0,14450.0,14500.0,2239200,NAB.VN
2024-08-12,15150.0,15150.0,15250.0,14800.0,14900.0,1891900,NAB.VN
2024-08-13,16200.0,16200.0,16200.0,15100.0,15100.0,6031500,NAB.VN
2024-08-14,16700.0,16700.0,16800.0,16300.0,16300.0,2411200,NAB.VN
2024-08-15,16650.0,16650.0,16800.0,16450.0,16700.0,1755600,NAB.VN
2024-08-16,16700.0,16700.0,17100.0,16400.0,16700.0,2874500,NAB.VN
2024-08-19,16550.0,16550.0,16800.0,16300.0,16750.0,1593700,NAB.VN
2024-08-20,16400.0,16400.0,16700.0,16100.0,16600.0,2216600,NAB.VN
2024-08-21,17050.0,17050.0,17200.0,16000.0,16300.0,3421700,NAB.VN
2024-08-22,16850.0,16850.0,17450.0,16750.0,17450.0,1096200,NAB.VN
2024-08-23,16700.0,16700.0,17000.0,16700.0,16850.0,1425200,NAB.VN
2024-08-26,16350.0,16350.0,16800.0,15800.0,16750.0,2737000,NAB.VN
2024-08-27,16250.0,16250.0,16400.0,15950.0,16350.0,2198100,NAB.VN
2024-08-28,16500.0,16500.0,16550.0,16150.0,16150.0,1414800,NAB.VN
2024-08-29,16250.0,16250.0,16600.0,16200.0,16500.0,1057100,NAB.VN
2024-08-30,16500.0,16500.0,16650.0,16000.0,16200.0,2834000,NAB.VN
2024-09-02,16500.0,16500.0,16500.0,16500.0,16500.0,0,NAB.VN
2024-09-03,16500.0,16500.0,16500.0,16500.0,16500.0,0,NAB.VN
2024-09-04,16300.0,16300.0,16500.0,16100.0,16300.0,2337300,NAB.VN
2024-09-05,16150.0,16150.0,16300.0,15950.0,16300.0,1626600,NAB.VN
2024-09-06,16200.0,16200.0,16250.0,15100.0,16000.0,3143900,NAB.VN
2024-09-09,16500.0,16500.0,16750.0,16000.0,16000.0,2848300,NAB.VN
2024-09-10,16300.0,16300.0,16650.0,16250.0,16450.0,1095500,NAB.VN
2024-09-11,16300.0,16300.0,16450.0,16150.0,16300.0,2026100,NAB.VN
